customerID,gender,tenure,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn
CUST101175,Male,13,One year,106.1,1391.66,Bank transfer,Yes
CUST101176,Male,48,Month-to-month,81.56,3932.42,Mailed check,No
CUST101177,Female,32,Month-to-month,21.28,692.53,Credit card,No
CUST101178,Male,24,Month-to-month,,,Bank transfer,Yes
CUST101179,Male,20,Month-to-month,,1219.25,Mailed check,No
CUST101180,Female,16,Month-to-month,76.56,1205.79,Mailed check,No
CUST101181,Female,22,Month-to-month,84.91,1873.17,Electronic check,Yes
CUST101182,Female,56,Month-to-month,55.02,3086.31,Mailed check,No
CUST101183,Female,57,Two year,111.71,6386.95,Bank transfer,Yes
CUST101184,Female,13,Two year,33.4,430.12,Credit card,No
CUST101185,Female,19,Two year,87.15,1649.13,Electronic check,No
CUST101186,Female,29,Two year,20.44,597.74,Mailed check,No
CUST101187,Male,18,Month-to-month,112.47,2037.48,Mailed check,No
CUST101188,Male,52,Two year,31.25,1642.47,Mailed check,No
CUST101189,,55,Month-to-month,29.49,1634.07,Bank transfer,Yes
CUST101190,,22,Two year,53.3,1169.67,Electronic check,No
CUST101191,Male,61,One year,57.36,3504.36,Bank transfer,No
CUST101192,Male,32,Two year,41.43,1340.01,Electronic check,Yes
CUST101193,Female,17,Two year,78.51,1334.29,Credit card,No
CUST101194,Female,32,Month-to-month,64.29,2045.95,Bank transfer,Yes
CUST101195,Male,31,Two year,23.42,712.81,Bank transfer,No
CUST101196,Female,60,One year,51.97,3098.21,Credit card,No
CUST101197,Male,53,Month-to-month,101.04,5363.85,Electronic check,No
CUST101198,Male,16,Month-to-month,88.97,1407.96,Mailed check,No
CUST101199,Male,18,Two year,92.49,1654.57,Credit card,No
CUST101200,Male,69,Month-to-month,89.81,6188.81,Mailed check,Yes
CUST101201,Female,33,Month-to-month,51.1,1688.72,Mailed check,No
CUST101202,Female,24,Month-to-month,29.97,715.2,Credit card,No
CUST101203,Female,67,Month-to-month,47.25,3172.74,Electronic check,No
CUST101204,Male,10,Month-to-month,103.18,1014.03,Mailed check,No
CUST101205,Female,15,Month-to-month,118.05,1755.71,Credit card,Yes
CUST101206,Male,60,One year,69.38,4162.77,Bank transfer,No
CUST101207,Female,6,Two year,20.97,119.3,Bank transfer,Yes
CUST101208,Male,15,One year,34.0,501.83,Bank transfer,Yes
CUST101209,Male,15,Month-to-month,52.21,765.83,Credit card,No
CUST101210,Male,39,Month-to-month,77.86,3052.37,Bank transfer,Yes
CUST101211,Female,11,,27.51,310.28,Mailed check,Yes
CUST101212,Female,34,One year,114.34,3872.42,Bank transfer,No
CUST101213,Female,20,Two year,56.51,,Bank transfer,Yes
CUST101214,Female,49,One year,111.26,5470.73,Mailed check,Yes
CUST101215,,42,Month-to-month,98.05,4125.35,Bank transfer,Yes
CUST101216,Female,16,Two year,95.54,1525.34,Mailed check,Yes
CUST101217,Female,31,Two year,80.67,2508.84,Bank transfer,No
CUST101218,Male,40,Month-to-month,82.68,3317.45,Mailed check,No
CUST101219,Male,5,Two year,83.8,430.2,Bank transfer,No
CUST101220,Male,26,One year,82.87,2153.74,Mailed check,No
CUST101221,Female,19,One year,75.37,1429.23,Credit card,Yes
CUST101222,Male,24,One year,118.64,2827.8,Mailed check,Yes
CUST101223,Male,65,One year,93.23,6077.01,Bank transfer,Yes
CUST101224,Male,8,Month-to-month,97.69,785.65,Bank transfer,No
CUST101225,Female,52,Two year,107.25,5565.13,Electronic check,No
CUST101226,Male,60,One year,41.56,2510.38,Mailed check,No
CUST101227,Female,37,Month-to-month,28.38,,Credit card,No
CUST101228,Female,2,Two year,68.29,156.15,Mailed check,Yes
CUST101229,Male,69,Two year,71.41,4942.25,Mailed check,No
CUST101230,Male,54,Month-to-month,102.92,5577.59,Credit card,No
CUST101231,Female,0,Month-to-month,64.38,-10.21,Mailed check,No
CUST101232,,69,One year,77.09,5332.9,Credit card,No
CUST101233,Male,44,Two year,72.71,3212.16,Credit card,No
CUST101234,Female,46,Two year,23.82,1084.96,Mailed check,No
CUST101235,Female,25,Month-to-month,81.52,2021.94,Mailed check,No
CUST101236,Male,13,Two year,102.8,1355.58,Bank transfer,No
CUST101237,Female,53,One year,35.75,1886.59,Bank transfer,No
CUST101238,Male,70,Two year,79.43,5574.94,Electronic check,Yes
CUST101239,Male,45,Month-to-month,79.36,3551.37,Electronic check,No
CUST101240,Male,30,Month-to-month,36.42,1073.44,Mailed check,No
CUST101241,Female,58,One year,32.35,1874.93,Credit card,Yes
CUST101242,Male,28,One year,118.01,3293.83,Electronic check,No
CUST101243,Male,16,Two year,59.37,957.51,Mailed check,Yes
CUST101244,Male,13,Two year,42.74,558.24,Electronic check,No
CUST101245,Female,35,Month-to-month,37.13,1282.65,Credit card,No
CUST101246,Female,57,One year,86.76,4931.83,Mailed check,No
CUST101247,,23,One year,80.94,1857.14,Credit card,Yes
CUST101248,,62,One year,84.36,5217.74,Mailed check,No
CUST101249,Female,24,Two year,28.8,702.89,Electronic check,No
CUST101250,Male,58,One year,109.35,6338.94,Bank transfer,No
CUST101251,Female,31,Month-to-month,58.93,1810.57,Electronic check,No
CUST101252,Female,17,Month-to-month,51.34,872.15,Electronic check,No
CUST101253,Female,36,Two year,66.24,2368.27,Bank transfer,No
CUST101254,Male,25,Two year,59.01,1460.41,Bank transfer,Yes
CUST101255,Female,8,One year,106.36,840.46,Mailed check,Yes
CUST101256,Female,63,Two year,112.93,7128.97,Mailed check,No
CUST101257,Male,71,Month-to-month,50.35,3591.83,Credit card,Yes
CUST101258,Female,19,One year,106.39,2034.46,Credit card,No
CUST101259,Male,53,Month-to-month,98.15,5195.31,Electronic check,Yes
CUST101260,Male,29,One year,113.08,3270.22,Bank transfer,No
CUST101261,Male,52,Two year,44.58,2320.13,Credit card,No
CUST101262,Male,62,One year,77.7,4826.27,Electronic check,No
CUST101263,Male,10,One year,47.45,494.23,Bank transfer,No
CUST101264,Female,30,Month-to-month,102.41,3057.56,Mailed check,Yes
CUST101265,Male,48,Month-to-month,20.53,967.41,Electronic check,No
CUST101266,Male,18,One year,76.48,1384.41,Mailed check,No
CUST101267,Female,11,Two year,53.92,606.41,Credit card,No
CUST101268,Male,14,Two year,52.27,745.63,Credit card,No
CUST101269,Female,30,Month-to-month,84.49,2541.84,Bank transfer,No
CUST101270,Female,42,Two year,105.15,4434.46,Electronic check,No
CUST101271,Female,36,Month-to-month,80.92,2913.56,Mailed check,No
CUST101272,Male,28,Two year,105.32,2965.51,Bank transfer,No
CUST101273,Male,25,One year,46.46,1180.21,Credit card,No
CUST101274,Male,1,Month-to-month,71.95,85.84,Credit card,No
CUST101275,Female,14,Month-to-month,,903.09,Electronic check,No
CUST101276,Male,3,One year,21.16,51.33,Mailed check,Yes
CUST101277,Male,49,Month-to-month,75.68,3710.24,Electronic check,No
CUST101278,Male,37,Two year,86.15,3185.67,,No
CUST101279,Female,22,Two year,79.19,1757.29,Mailed check,No
CUST101280,Female,58,Month-to-month,93.63,5414.54,Electronic check,No
CUST101281,,27,Two year,77.13,2072.82,Bank transfer,No
CUST101282,Male,65,Month-to-month,26.68,1744.27,Electronic check,No
CUST101283,Male,7,One year,31.64,205.28,Electronic check,No
CUST101284,Male,28,Month-to-month,79.65,2223.03,Credit card,No
CUST101285,Female,10,One year,47.5,470.49,Credit card,Yes
CUST101286,Female,17,Two year,27.96,480.22,Electronic check,Yes
CUST101287,Female,54,One year,62.96,3386.17,Electronic check,Yes
CUST101288,Female,49,Two year,75.43,3710.49,Credit card,No
CUST101289,Male,13,Month-to-month,52.87,685.21,Mailed check,No
CUST101290,Male,8,Two year,92.04,753.0,Electronic check,Yes
CUST101291,Male,10,Month-to-month,84.38,842.51,Bank transfer,No
CUST101292,Female,62,Month-to-month,53.28,3294.36,Bank transfer,No
CUST101293,Male,66,One year,95.49,6288.01,Bank transfer,Yes
CUST101294,Female,52,,84.87,4393.39,Electronic check,No
CUST101295,Female,38,One year,83.74,3183.41,Mailed check,No
CUST101296,Male,55,One year,75.34,4127.99,Mailed check,No
CUST101297,Male,27,Two year,21.14,566.45,Credit card,No
CUST101298,Male,38,Two year,89.65,3410.27,Electronic check,No
CUST101299,Female,24,Two year,57.6,1373.43,Mailed check,No
CUST101300,Male,20,Month-to-month,114.26,2272.21,Electronic check,No
CUST101301,Female,9,Two year,101.8,927.19,,No
CUST101302,Male,42,Two year,78.77,3326.21,Credit card,No
CUST101303,Female,14,Two year,45.22,617.1,Credit card,No
CUST101304,Female,47,One year,40.37,1883.61,Bank transfer,No
CUST101305,Male,20,Two year,54.04,1099.2,Electronic check,Yes
CUST101306,Female,59,Month-to-month,67.66,3973.45,Credit card,No
CUST101307,Female,49,One year,49.61,2450.0,Electronic check,No
CUST101308,Male,22,Month-to-month,71.49,,Bank transfer,No
CUST101309,Female,12,Two year,36.54,453.43,Bank transfer,Yes
CUST101310,Male,68,One year,117.77,,Credit card,Yes
CUST101311,Female,3,Month-to-month,30.79,109.91,Credit card,No
CUST101312,Male,71,Two year,113.19,8029.17,Mailed check,Yes
CUST101313,Male,8,Month-to-month,111.36,897.05,Electronic check,No
CUST101314,Female,34,Month-to-month,72.54,2449.56,Credit card,No
CUST101315,Female,20,Month-to-month,92.49,1839.49,Mailed check,No
CUST101316,Female,57,Two year,63.6,3636.15,Electronic check,Yes
CUST101317,Female,17,Two year,83.0,1412.15,Credit card,Yes
CUST101318,Female,71,Month-to-month,54.06,3855.38,Mailed check,Yes
CUST101319,Male,42,One year,50.12,2102.19,Mailed check,Yes
CUST101320,Female,5,One year,77.82,403.89,Electronic check,No
CUST101321,Male,66,Two year,69.81,4605.42,Mailed check,No
CUST101322,Male,11,Two year,77.95,876.62,Electronic check,Yes
CUST101323,Female,11,,48.67,553.76,Electronic check,Yes
CUST101324,,65,Two year,56.7,3678.67,Electronic check,Yes
CUST101325,Male,1,Two year,28.39,43.83,Bank transfer,No
CUST101326,Male,14,One year,25.23,367.12,Mailed check,No
CUST101327,Male,22,Two year,45.35,986.13,Electronic check,No
CUST101328,Female,28,Month-to-month,27.42,772.73,Credit card,No
CUST101329,Male,6,Month-to-month,30.38,165.19,Bank transfer,No
CUST101330,Female,27,One year,101.29,2748.3,Bank transfer,No
CUST101331,Female,13,Month-to-month,23.89,297.55,Mailed check,Yes
CUST101332,Male,43,One year,85.89,3676.1,Electronic check,No
CUST101333,Female,29,One year,47.26,1366.55,Mailed check,No
CUST101334,Female,31,Month-to-month,107.15,3324.73,Bank transfer,No
CUST101335,Female,69,Two year,68.5,4740.7,Electronic check,Yes
CUST101336,Male,5,Month-to-month,50.56,271.77,Credit card,No
CUST101337,Female,26,Month-to-month,71.76,1863.34,Electronic check,Yes
CUST101338,Female,23,One year,58.2,1321.02,Bank transfer,No
CUST101339,Female,33,Month-to-month,76.43,2532.15,Credit card,No
CUST101340,Male,39,One year,31.45,1229.16,Electronic check,No
CUST101341,Female,46,Two year,119.7,5504.12,Credit card,No
CUST101342,Male,23,Two year,62.56,1431.25,Credit card,No
CUST101343,Male,64,Two year,54.82,3508.58,Bank transfer,No
CUST101344,Male,17,Month-to-month,,1540.89,Credit card,No
CUST101345,Male,43,One year,56.39,2435.05,Mailed check,Yes
CUST101346,Male,56,Two year,103.33,5788.24,Bank transfer,No
CUST101347,Male,27,One year,65.43,1781.68,Mailed check,No
CUST101348,Female,70,One year,91.96,6438.94,Credit card,No
CUST101349,Male,22,Two year,30.75,666.03,Mailed check,No
CUST101350,Female,33,Two year,104.61,3466.17,Electronic check,No
CUST101351,Female,10,One year,93.57,937.99,Credit card,No
CUST101352,Male,34,Two year,41.17,1388.05,Electronic check,No
CUST101353,Female,41,One year,34.53,1420.67,,No
CUST101354,Female,27,One year,51.63,1388.32,Electronic check,Yes
CUST101355,Female,23,Two year,117.61,2718.81,Credit card,Yes
CUST101356,Female,7,Month-to-month,45.68,317.89,Electronic check,No
CUST101357,Male,52,Two year,65.61,3420.78,Mailed check,No
CUST101358,Female,71,Month-to-month,23.0,1616.82,Mailed check,No
CUST101359,Male,3,One year,59.72,,Mailed check,Yes
CUST101360,Female,4,One year,77.13,327.85,Credit card,No
CUST101361,Female,48,Month-to-month,115.31,5547.22,Mailed check,No
CUST101362,,29,One year,71.67,2064.83,Credit card,No
CUST101363,Female,71,Month-to-month,101.91,7226.72,Electronic check,No
CUST101364,Female,62,Month-to-month,74.71,4625.21,Mailed check,No
CUST101365,Female,46,One year,24.08,1113.69,Electronic check,Yes
CUST101366,,25,Month-to-month,51.5,1297.78,Bank transfer,No
CUST101367,Female,56,Two year,77.55,,Electronic check,No
CUST101368,Male,36,Two year,115.06,4142.55,,No
CUST101369,Female,6,One year,105.91,647.89,Electronic check,Yes
CUST101370,Male,39,One year,42.84,1668.24,Credit card,No
CUST101371,Male,38,Month-to-month,42.01,1581.34,Electronic check,Yes
CUST101372,Female,61,Month-to-month,40.12,2449.9,Credit card,No
CUST101373,Female,52,Month-to-month,112.25,5855.09,Credit card,Yes
CUST101374,Male,3,Month-to-month,105.27,327.53,Mailed check,Yes
CUST101375,Male,24,Two year,,2342.91,Credit card,Yes
CUST101376,Female,6,Two year,59.27,361.49,Bank transfer,Yes
CUST101377,Male,27,One year,70.44,1919.1,Mailed check,Yes
CUST101378,Female,68,Month-to-month,66.43,4514.37,Mailed check,No
CUST101379,Female,66,Month-to-month,45.34,2985.7,Electronic check,Yes
CUST101380,Female,19,One year,70.5,1358.59,Credit card,No
CUST101381,Female,10,Month-to-month,23.05,245.04,Credit card,Yes
CUST101382,Male,66,Month-to-month,33.18,2182.8,Bank transfer,No
CUST101383,Female,6,Month-to-month,108.66,650.51,Electronic check,No
CUST101384,Male,22,Month-to-month,95.17,2090.34,Electronic check,Yes
CUST101385,Female,60,Month-to-month,62.29,3723.36,Mailed check,No
CUST101386,Male,70,,71.72,5038.71,Mailed check,Yes
CUST101387,Female,33,Month-to-month,57.0,1877.17,Mailed check,No
CUST101388,Male,18,One year,94.08,1708.45,Bank transfer,No
CUST101389,Male,57,Month-to-month,98.42,5597.51,Bank transfer,Yes
CUST101390,Female,8,Two year,96.33,772.55,Mailed check,No
CUST101391,Female,47,Two year,92.26,4317.18,Electronic check,Yes
CUST101392,Female,40,Two year,40.45,1628.57,Bank transfer,No
CUST101393,Female,47,Two year,53.8,2531.84,Electronic check,No
CUST101394,Male,44,One year,66.98,2952.14,Electronic check,No
CUST101395,,24,One year,53.08,1255.99,Credit card,No
CUST101396,Male,24,Month-to-month,95.49,2280.2,Mailed check,Yes
CUST101397,Male,18,Two year,52.94,935.89,Credit card,Yes
CUST101398,Female,38,One year,33.82,1276.72,Mailed check,Yes
CUST101399,Male,26,Month-to-month,,1562.5,Mailed check,No
CUST101400,Male,62,Month-to-month,117.99,7318.03,,Yes
CUST101401,Male,67,One year,,2858.02,Mailed check,No
CUST101402,Male,18,Two year,81.22,1463.93,Electronic check,No
CUST101403,Female,27,Month-to-month,63.3,1700.02,Electronic check,Yes
CUST101404,Female,32,Two year,27.1,856.98,Mailed check,No
CUST101405,Female,9,Two year,68.79,604.59,Electronic check,No
CUST101406,Female,29,Two year,90.22,2630.34,Electronic check,No
CUST101407,Male,21,Month-to-month,71.32,1502.38,Electronic check,No
CUST101408,Male,2,Two year,107.21,201.88,Bank transfer,No
CUST101409,Female,47,Month-to-month,48.89,2284.92,Electronic check,No
CUST101410,Female,1,Two year,28.62,43.54,Bank transfer,No
CUST101411,Female,53,Month-to-month,113.66,6033.69,Bank transfer,No
CUST101412,Male,5,Two year,57.82,295.48,Electronic check,Yes
CUST101413,Female,39,One year,77.64,3024.23,Electronic check,No
CUST101414,Female,1,Two year,99.2,89.68,Bank transfer,Yes
CUST101415,Female,1,Two year,52.43,71.61,Bank transfer,Yes
CUST101416,Male,54,Month-to-month,91.62,4959.37,,No
CUST101417,Male,71,Month-to-month,33.54,2373.41,Electronic check,No
CUST101418,Male,59,Two year,49.13,2912.57,Mailed check,No
CUST101419,Male,5,One year,34.47,182.71,Bank transfer,Yes
CUST101420,Male,18,One year,101.12,1812.04,Bank transfer,No
CUST101421,Male,26,Month-to-month,42.26,1095.82,,No
CUST101422,Male,0,One year,91.74,-12.56,Bank transfer,Yes
CUST101423,Male,32,,114.33,3643.0,Credit card,No
CUST101424,Female,39,Month-to-month,,2847.33,Bank transfer,No
CUST101425,Female,31,Two year,74.0,2284.7,Mailed check,No
CUST101426,Male,68,Month-to-month,66.1,4507.6,Credit card,Yes
CUST101427,Male,16,Month-to-month,52.59,861.26,Electronic check,Yes
CUST101428,Female,7,Month-to-month,67.57,,Mailed check,No
CUST101429,Male,56,Month-to-month,80.28,4494.6,Mailed check,No
CUST101430,Male,41,One year,118.6,4874.68,Electronic check,No
CUST101431,Male,8,Two year,113.78,921.8,Mailed check,Yes
CUST101432,Female,34,Two year,106.22,3621.88,Bank transfer,No
CUST101433,Female,70,Two year,108.91,7617.66,Electronic check,No
CUST101434,Female,52,Month-to-month,66.78,3470.71,Mailed check,Yes
CUST101435,Female,53,One year,85.74,4548.02,Electronic check,No
CUST101436,Female,24,Two year,109.51,2647.2,,No
CUST101437,Male,66,One year,59.3,3906.9,Electronic check,Yes
CUST101438,Female,61,Month-to-month,116.18,7103.91,Credit card,No
CUST101439,Male,54,Two year,61.58,3316.09,Mailed check,No
CUST101440,Male,45,One year,80.11,3624.51,Credit card,No
CUST101441,Female,23,Month-to-month,90.98,2099.35,Mailed check,No
CUST101442,Female,45,One year,115.06,5176.24,Bank transfer,No
CUST101443,Male,21,Two year,44.46,938.2,Bank transfer,Yes
CUST101444,Male,10,Two year,94.61,937.0,Bank transfer,No
CUST101445,Male,47,Month-to-month,72.08,3378.73,Mailed check,No
CUST101446,Female,7,Month-to-month,46.86,312.56,Electronic check,Yes
CUST101447,Female,38,Month-to-month,97.66,3695.64,Electronic check,No
CUST101448,Female,34,One year,75.22,2551.39,,Yes
CUST101449,Female,48,One year,86.1,4143.31,Credit card,Yes
CUST101450,Female,45,One year,52.29,2357.37,Bank transfer,No
CUST101451,Male,37,Month-to-month,68.13,2504.91,Credit card,Yes
CUST101452,Female,7,Two year,81.74,586.27,Mailed check,No
CUST101453,Male,53,Two year,60.49,3210.02,Mailed check,No
CUST101454,Male,36,One year,39.84,1452.67,Credit card,No
CUST101455,Male,39,One year,116.16,4537.05,Credit card,No
CUST101456,Female,33,Two year,71.15,2334.96,Credit card,No
CUST101457,Female,16,,93.39,1493.19,Credit card,No
CUST101458,Female,32,One year,61.1,1961.14,Bank transfer,No
CUST101459,Male,46,One year,55.51,2534.59,Bank transfer,No
CUST101460,Male,51,Two year,60.72,3077.32,,No
CUST101461,Male,8,Month-to-month,60.92,472.54,Mailed check,No
CUST101462,Male,32,One year,74.42,2371.51,Bank transfer,Yes
CUST101463,,59,Two year,74.35,4383.83,Mailed check,No
CUST101464,Male,20,Two year,69.72,1393.9,Electronic check,No
CUST101465,Female,57,Two year,33.48,1893.88,Mailed check,No
CUST101466,Female,68,Two year,69.61,4740.42,Credit card,Yes
CUST101467,Female,9,Month-to-month,36.91,336.04,Electronic check,No
CUST101468,Female,5,Two year,32.61,154.83,Bank transfer,No
CUST101469,Male,12,One year,113.26,1339.67,Bank transfer,Yes
CUST101470,Male,64,Month-to-month,80.5,5135.11,Electronic check,No
CUST101471,Female,19,Two year,85.95,1628.72,Mailed check,Yes
CUST101472,Male,56,Month-to-month,60.18,3356.24,Bank transfer,No
